price,Address,area,Bedrooms,Bathrooms,Balcony,parking,Lift
16000000,"337, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1245,3,2,2,1,2
8200000,"nr Mira bhayander road Mira road, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",840,2,2,4,1,2
9000000,"Aarey Colony, GoregaonMumbai, Maharashtra, Goregaon East, Mumbai - Western Suburbs, Maharashtra",974,2,2,2,1,2
17000000,"Ghatkopar East, Mumbai, Ghatkopar East, Mumbai - Central Line, Maharashtra",750,2,2,2,1,2
19500000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",575,2,2,2,1,2
30000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1320,3,4,2,1,2
200000000,"Tardeo Tower, 6 South, Balkrishna Nakashe Marg, Tardeo, Mumbai, Maharashtra, Tardeo, Mumbai - South Mumbai, Maharashtra",3070,4,4,1,2,2
17500000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",870,2,2,2,1,2
13200000,"E 2032., MIDC Industrial Estate, Mumbai - Western Suburbs, Maharashtra",1195,2,2,4,1,2
70000000,"Pandurang Budhkar Mark, Worli, Mumbai - South Mumbai, Maharashtra",840,3,2,2,1,2
9800000,"Flat no -501, Orchid, Runwal Garden City, Balkum, Thane, Thane, Mumbai, Maharashtra",900,2,2,2,1,2
85000000,"193., World Trade Centre, Mumbai - South Mumbai, Maharashtra",1250,3,4,2,1,2
9000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",845,2,2,2,1,2
8600000,"Mumbai-Mira Road and Beyond, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",965,2,2,5,1,2
35100000,"1/7 Himalaya building worli mumbai 400018, Worli, Mumbai - South Mumbai, Maharashtra",775,2,2,2,1,2
24900000,"narayan poojari nagar, Worli Sea Face, Mumbai - South Mumbai, Maharashtra",750,2,2,2,1,2
65000000,"lodha park kieara, Worli, Mumbai - South Mumbai, Maharashtra",1157,3,3,1,1,2
3000000,"Ulhasnagar, Mumbai - Around Mumbai, Maharashtra",1270,2,2,2,1,2
17000000,"Shivaji Nagar - Kurar Village, Mumbai - North Mumbai, Maharashtra",1700,3,3,3,1,2
12800000,"3c/502, Bhandup West, Mumbai - Central Line, Maharashtra",775,2,2,1,1,2
7500000,"90 Feet Rd, Kashimira, Mira Road, Mira Bhayandar, Maharashtra 401107, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1055,2,2,2,1,2
8700000,"Vinay Nagar, Mumbai - Mira Road and Beyond, Maharashtra",890,2,2,2,1,2
5500000,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",990,2,2,2,1,2
17000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
13900000,"Thakur Village, Mumbai - North Mumbai, Maharashtra",878,2,2,2,1,2
14000000,"Kanjurmarg West, Mumbai - Central Line, Maharashtra",572,2,2,2,1,2
17100000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1120,2,2,4,1,2
125000000,"Bandra Kurla Complex, Mumbai - Western Suburbs, Maharashtra",3200,4,6,2,1,2
27500000,"Unity Tower, Worli, Mumbai, Maharashtra, Worli, Mumbai - South Mumbai, Maharashtra",510,2,2,2,1,2
21500000,"Kurla West, Mumbai, Kurla West, Mumbai - Central Line, Maharashtra",1242,2,2,2,1,2
5000000,"Virar, Mumbai, Bolinj, Mumbai - Mira Road and Beyond, Maharashtra",1120,2,2,1,1,2
10800000,"Nahur, Mumbai - Central Line, Maharashtra",875,2,2,2,1,2
30000000,"1003., Malad West, Mumbai - Western Suburbs, Maharashtra",1550,3,3,1,1,2
29000000,"Powai, Mumbai, Powai, Mumbai - Central Line, Maharashtra",1050,2,2,1,1,2
30000000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1325,3,3,2,1,2
9000000,"C/109, Natash park 2, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,2,1,2
20000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",650,2,2,2,1,2
18000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1050,2,2,2,1,2
10500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1500,3,3,2,1,2
19000000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1190,3,3,2,1,2
42500000,"Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1313,2,2,2,2,2
9500000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",790,2,2,2,1,2
10500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",750,2,2,2,1,2
8000000,"Mira Road, Mumbai, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882,2,2,1,1,2
12500000,"A/1201, Thakur Village, Mumbai - North Mumbai, Maharashtra",900,2,2,2,65,2
40000000,"340, Mumbai Central, Mumbai - South Mumbai, Maharashtra",1200,2,2,3,1,2
7200000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",800,2,2,2,1,2
11000000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",800,2,2,2,1,2
33000000,"Dadar East, Mumbai - Central Mumbai, Maharashtra",709,2,2,2,1,2
7500000,"anand nagar Kurar villege appa pada near bhaji market Rikssa stand malad east Mumbai 97, Malad East, Mumbai - North Mumbai, Maharashtra",873,2,2,2,1,2
25500000,"Bandra East, Mumbai - Western Suburbs, Maharashtra",1110,2,3,1,1,2
4230000,"Shree Shakun Greens Virar W Chikal Dongri RoadNear Agarwal Lifestyle, Virar West, Mumbai - Mira Road and Beyond, Maharashtra",910,2,2,2,1,2
18000000,"Bhandup West, Mumbai - Central Line, Maharashtra",1150,2,2,2,1,2
6500000,"highway besides western hotel, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",840,2,2,3,1,2
18000000,"Off Link Rd, behind Infinity Mall, Malad, Mindspace, Malad West, Mumbai, Maharashtra, Mindspace, Mumbai - North Mumbai, Maharashtra",1000,2,2,2,1,2
30000000,"Jogeshwari West, Mumbai - Western Suburbs, Maharashtra",1145,2,2,2,1,2
9500000,"Nagpada, Mumbai - South Mumbai, Maharashtra",980,3,2,2,1,2
37000000,"Andheri West, Mumbai., Andheri West, Mumbai - Western Suburbs, Maharashtra",1330,2,2,2,2,2
9900000,"Arvindo CHS, Sector 9, near swami samarth temple, Charkop, Kandivali West, mumbai 400067, Kandivali West, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,1
36000000,"Raheja Vista, Raheja Vihar, Mumbai - Central Line, Maharashtra",1630,3,3,4,1,2
25000000,"Datta ramanand society, hanuman road cross, near mahila vidyalaya, Subhash road, vile Parle East., Vile Parle East, Mumbai - Western Suburbs, Maharashtra",850,2,2,2,1,2
4800000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,2,1,2
3800000,"Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",765,2,2,3,4,2
16500000,"B-302 Technopark-1, Thakur Village, Mumbai - North Mumbai, Maharashtra",1040,2,2,1,1,2
13900000,"Thakur village, sarova complex, Kandivali East, Kandivali East, Mumbai - North Mumbai, Maharashtra",900,2,2,1,1,2
20000000,"cheastnut Runwal green near nahur stn bhandup wast, Mulund West, Mumbai - Central Line, Maharashtra",960,2,2,1,1,2
17000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1150,2,3,2,1,2
17500000,"Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",1250,3,2,2,1,2
3800000,"Virar, Agashi Road, Kharodi Naka, Bolinj, Virar west Thane 401303, Bolinj, Mumbai - Mira Road and Beyond, Maharashtra",750,2,2,2,1,2
100000000,"Beumonte, Sion, Mumbai - Central Mumbai, Maharashtra",1650,4,5,2,1,2
35000000,"Baburao Paranjape Marg, Yogi Jayraj Nagar, Vazira Naka, Borivali. (W). Mumbai- 400091., Vazira Naka, Mumbai - North Mumbai, Maharashtra",1800,3,4,2,1,2
15500000,"mulund east, Mulund East, Mumbai - Central Line, Maharashtra",1000,2,2,1,1,2
16500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",985,3,3,2,1,1
14000000,"Shivam -2, Raheja complex Road, Malad East, Mumbai - North Mumbai, Maharashtra",1020,2,2,1,1,1
25000000,"D.N. Nagar, Mumbai - Western Suburbs, Maharashtra",658,2,2,2,1,2
9800000,"Bhaynder East, Near Golden Next Jain Banglow, Mumbai., Bhayandar East, Mumbai - Mira Road and Beyond, Maharashtra",1080,2,2,2,1,2
12000000,"Anand nagar., Dahisar East, Mumbai - North Mumbai, Maharashtra",700,2,2,4,1,2
33000000,"dhawalgiri, yashodham, Goregaon East, Mumbai - Western Suburbs, Maharashtra",1551,3,2,1,1,2
16000000,"New Mhada Tower andheri west, Andheri West, Mumbai - Western Suburbs, Maharashtra",1050,2,2,1,1,2
35000000,"Nahur East, Mumbai - Central Line, Maharashtra",1725,3,3,2,1,2
47500000,"4/A 11-12 Sangeeta apartments, Santacruz West, Juhu Tara Road, 400049, Santacruz West, Mumbai - Western Suburbs, Maharashtra",1300,3,3,2,1,2
15500000,"Chogale Nagar, Borivali East, Nansey Colony, Mumbai - North Mumbai, Maharashtra",800,2,2,2,1,1
8700000,"Malad West, Mumbai - Western Suburbs, Maharashtra",890,2,2,2,1,2
16500000,"Dahanukar wadi, Kandivali - West, Kandivali West, Mumbai - North Mumbai, Maharashtra",1100,2,2,2,1,1
40000000,"kinjal Residency, Agripada, Mumbai - South Mumbai, Maharashtra",1350,2,2,2,1,2
18000000,"Garden Road, Damodar Park, Ghatkopar West, Mumbai, Maharashtra, India., Damodar Park, Mumbai - Central Line, Maharashtra",1040,2,2,2,3,2
9600000,"Amboli, Mumbai - Western Suburbs, Maharashtra",710,2,2,1,1,2
15000000,"Borivali East, Mumbai - Western Suburbs, Maharashtra",585,2,2,2,1,2
16000000,"T 9., Ghatkopar West, Mumbai - Central Line, Maharashtra",900,2,2,1,1,1
25000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1080,3,3,2,1,2
4100000,"Building no:- 3, HDIL  Layout, Sector 7, Ajacent to Global City, Chikal Dongri Road, Virar(W)., Virar West, Mumbai - Mira Road and Beyond, Maharashtra",875,2,2,2,1,2
16000000,"19th floor., Thane, Mumbai, Maharashtra",1300,3,3,2,1,3
5500000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",915,2,2,1,1,2
14000000,"Kandivali East, Mumbai, Akurli Nagar, Mumbai - North Mumbai, Maharashtra",1015,2,2,3,1,2
4500000,"Global City Virar west, Virar, Mumbai - Mira Road and Beyond, Maharashtra",870,2,2,2,6,1
18000000,"B-305, Divya Smruti, link road, opp. Toyota showroom, Malad West, Mumbai 400064, Malad West, Mumbai - Western Suburbs, Maharashtra",1130,3,2,2,1,2
18500000,"Kandivali West, Mumbai, Mahatama Gandhi Road, Mumbai - North Mumbai, Maharashtra",1150,2,2,2,1,3
31000000,"Andheri East, Mumbai, Marol Maroshi Road, Mumbai - Western Suburbs, Maharashtra",1378,3,3,2,2,2
14000000,"Ghatla, Mumbai - Harbour Line, Maharashtra",750,2,2,1,1,2
18000000,"Palghar, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1800,5,3,2,1,2
65000000,"Haji Ali, Mumbai - South Mumbai, Maharashtra",1100,2,3,2,1,2
55000000,"Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",1500,4,5,2,1,2
38000000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1080,3,4,2,1,2
9800000,"Dahisar check Naka  Man ops, Dahisar East, Mumbai - North Mumbai, Maharashtra",550,2,2,4,1,2
14000000,"Near Mittal College, Liberty Garden, Mumbai - North Mumbai, Maharashtra",730,2,2,3,1,2
17000000,"Tata Symphony, Chandivali, Mumbai - Central Line, Maharashtra",850,2,2,2,1,2
7600000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",945,2,2,2,1,2
18600000,"kandivali lokhandwala, Kandivali East, Mumbai - North Mumbai, Maharashtra",985,3,3,2,1,2
23000000,"Kandivali East, Mumbai - North Mumbai, Maharashtra",1350,3,2,2,1,2
22000000,"Neminath Avenue, S.V.P. Nagar Road, Near to Ganesh Mandir Mahada, Lokhandwala, Andheri west - Mumba, Andheri West, Mumbai - Western Suburbs, Maharashtra",1250,2,2,3,1,2
19900000,"chembur, Ghatkopar, Mumbai - Central Line, Maharashtra",1109,2,2,2,1,2
13900000,"Kandarpada, Mumbai - North Mumbai, Maharashtra",778,2,2,4,1,2
30000000,"5/53 Vijay Chambers Tribhuvan Road opposite dreamland cinema, Charni Road, Mumbai - South Mumbai, Maharashtra",900,2,2,2,4,2
45000000,"A-601, gladioli, off yari road, verosva, panch marg, ., Versova, Mumbai - Western Suburbs, Maharashtra",1200,3,3,2,1,2
60000000,"Pali Hill, Mumbai - Western Suburbs, Maharashtra",1650,2,2,2,3,2
89000000,"Maharashtra, Mumbai - South Mumbai, Pedder Road, Peddar Road, Mumbai - South Mumbai, Maharashtra",1300,3,3,2,1,2
25000000,"motivala Jubilee Baugh, 138 lamington road, 2nd floor, block no.5. Mumbai-40006, Mumbai Central, Mumbai - South Mumbai, Maharashtra",1100,2,2,2,1,2
13500000,"Kanjurmarg West, Mumbai, Kanjurmarg West, Mumbai - Central Line, Maharashtra",750,2,2,2,1,3
16800000,"Thakur Village, Kandivali East, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,2
12000000,"A-803., Kandivali East, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,2
30000000,"1/907., Andheri West, Mumbai - Western Suburbs, Maharashtra",1200,2,2,2,1,2
11000000,"Kurla East, Mumbai - Central Line, Maharashtra",972,2,2,2,1,2
79000000,"701., Wadala, Mumbai - Harbour Line, Maharashtra",1900,3,3,3,1,2
21000000,"kohinoor city phase 2, Kurla West, Mumbai - Central Line, Maharashtra",1100,2,2,1,1,2
15000000,"Sundar Nagar - Kalina, Mumbai - Western Suburbs, Maharashtra",680,2,2,2,1,2
27000000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1650,3,3,2,1,2
21500000,"Lallubhai park andheri west, Lallu Bhai Park, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,2
9900000,"Mumbai-Mira Road and Beyond, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1270,3,3,3,1,2
23000000,"Andheri East, Mumbai, JVLR-Jogeshwari Vikhroli Link Road, Mumbai - Western Suburbs, Maharashtra",1558,3,3,2,105,4
33000000,"Irla, Mumbai - Western Suburbs, Maharashtra",960,3,3,2,1,2
26500000,"gulshan bldg, a-wing, 907, juhu cross lane, near bmw car showroom, andheri west, Andheri West, Mumbai - Western Suburbs, Maharashtra",900,2,2,2,1,2
5400000,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",760,2,2,2,1,2
45000000,"Goregaon East, Mumbai, Film City, Mumbai - North Mumbai, Maharashtra",2195,3,4,2,2,6
40000000,"Dadar West, Mumbai., Dhananjay Chowk, Mumbai - Central Mumbai, Maharashtra",2000,3,3,3,1,2
12100000,"Kandivali West, Mumbai - North Mumbai, Maharashtra",630,2,2,2,1,2
21100000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,2
12500000,"A-404, Jupiter-Mercury CHS Ltd., Poonam Sagar Complex, Mira Road East, Distt Thane, Mumbai., Mira Road East, Mumbai, Maharashtra",1140,3,3,2,1,2
70000000,"Chembur, Mumbai - Harbour Line, Maharashtra",1890,4,3,1,1,2
39000000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1170,3,2,2,1,2
10000000,"Kurar Village, Mumbai - North Mumbai, Maharashtra",990,2,2,2,1,2
19000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,2,1,2
12500000,"H2-104, riddhi gardens, Goregaon East, Mumbai - Western Suburbs, Maharashtra",860,2,2,2,1,2
22000000,"Chincholi Bunder Road, Near Sunder Nagar, off SV Road, Malad West, Mumbai, Maharashtra, India., Malad West, Mumbai - Western Suburbs, Maharashtra",1350,2,2,1,1,2
18000000,"Flat No 702, Best View, Goregaon East, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
16000000,"Galaxy Royale, Prem Nagar, Unnat Nagar Road No. 2, Goregaon West-400062, Goregaon West, Mumbai - North Mumbai, Maharashtra",1350,3,3,4,1,2
18000000,"Malad East, Mumbai - North Mumbai, Maharashtra",1155,2,2,2,1,2
28000000,"agripada, Agripada, Mumbai - South Mumbai, Maharashtra",800,2,2,2,1,2
8700000,"Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",960,2,2,4,1,2
50000000,"Shivaji Park, Mumbai - Central Mumbai, Maharashtra",1250,3,3,2,1,2
22500000,"Jeejamata Road, Mumbai - Western Suburbs, Maharashtra",1245,3,3,4,1,2
9800000,"Evershine enclave, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1250,2,2,1,1,1
105000000,"Dadar West, Mumbai - South Mumbai, Maharashtra",3000,5,4,2,1,2
20000000,"14 sind sagar wadala, Wadala West, Mumbai - Harbour Line, Maharashtra",1250,3,2,1,1,0
15000000,"Ashtavinayak CHS Old DN Nagar Ganesh Chowk Andheri West, Andheri West, Mumbai - Western Suburbs, Maharashtra",590,2,2,3,1,2
18000000,"Borivali West, Mumbai - Western Suburbs, Maharashtra",600,2,2,2,1,2
23000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1000,2,2,3,1,2
13000000,"Kanya Pada, Mumbai - North Mumbai, Maharashtra",845,2,2,2,1,2
30000000,"Versova, Mumbai - Western Suburbs, Maharashtra",900,3,2,2,1,2
15500000,"Goregaon West, Mumbai - North Mumbai, Maharashtra",1180,3,4,2,1,2
11000000,"McDonalds, Mira Bhayandar Road, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1190,3,3,4,1,1
15500000,"Malad East, Mumbai - North Mumbai, Maharashtra",970,2,2,2,1,2
34000000,"Malad West, Mumbai - Western Suburbs, Maharashtra",1625,3,3,2,1,2
28000000,"Dadar West, Mumbai - South Mumbai, Maharashtra",930,2,2,2,1,2
9000000,"manvi paradise, Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",900,2,2,2,1,2
25000000,"Andheri East, Mumbai, Chakala, Mumbai - Western Suburbs, Maharashtra",1350,3,2,2,1,2
13500000,"Mulund (West), Mumbai., Mulund West, Mumbai - Central Line, Maharashtra",985,2,2,1,1,3
65000000,"4, ground floor, shriniketan building, Chowpatty, Mumbai-6, Chowpatty, Mumbai - South Mumbai, Maharashtra",1400,3,4,3,1,2
20100000,"Garodia Nagar, Ghatkopar East, Mumbai - Central Line, Maharashtra",745,2,2,2,1,2
17800000,"Vasant Gardens, Near Swapna Nagari lbs Marg, Mulund, Veena Nagar, Mumbai - Central Line, Maharashtra",1050,2,2,2,1,2
14500000,"Marol, Mumbai - Western Suburbs, Maharashtra",902,2,2,2,1,2
5000000,"Room no 8 shanti niwas sai vihar t p road bhandup west., Bhandup West, Mumbai - Central Line, Maharashtra",1500,4,4,2,1,2
50000000,"Juhu, Mumbai - Western Suburbs, Maharashtra",1450,3,3,3,1,2
18500000,"Raj legacy, Vikhroli West, Mumbai - Central Line, Maharashtra",950,2,2,1,1,2
11000000,"Vatsalya chs, sector 8 charkop kandivali west, Borivali West, Mumbai - Western Suburbs, Maharashtra",870,2,2,2,1,2
24100000,"Tilak Nagar - Harbour Line, Mumbai, Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1250,3,3,2,1,2
9300000,"Behind Vrindavan, Acura, B/702, Thane-W 400601, Thane, Mumbai, Maharashtra",985,2,2,2,1,2
15500000,"Ambe Dham Society, M G Road, Mulund West, Mulund West, Mumbai - Central Line, Maharashtra",1100,2,2,1,1,2
19900000,"divine shelter, marve road, malad w, Malad West, Mumbai - Western Suburbs, Maharashtra",1220,2,2,2,1,2
50000000,"89 rowhouse janki devi school road 400053, Andheri West, Mumbai - Western Suburbs, Maharashtra",3500,3,5,2,1,2
14400000,"Bharberker nagar, charkopkandivali west, Kandivali West, Mumbai - North Mumbai, Maharashtra",1350,2,3,5,1,2
19000000,"8.A Laburnum LJ 1st cross lane mahim mumbai 400016, Mahim West, Mumbai - Central Mumbai, Maharashtra",600,2,2,2,1,2
13000000,"Orlem, Mumbai - North Mumbai, Maharashtra",850,2,2,2,1,2
26000000,"Wadala, Mumbai - Harbour Line, Maharashtra",1315,3,3,2,1,2
28000000,"Powai, Mumbai - Central Line, Maharashtra",800,2,2,2,1,2
28000000,"Malad East, Mumbai - North Mumbai, Maharashtra",1680,3,3,2,1,2
22000000,"Mona Apartments, Near Navrang Cinema, J P Road, Andheri West, Mumbai, Andheri West, Mumbai - Western Suburbs, Maharashtra",880,2,2,1,1,2
11200000,"Lodha Aqua, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1017,2,2,2,1,2
13500000,"Navghare, Vaibhav CHS, Shastri Nagar, Near Kotak ATM, Goregaon West, Goregaon West, Mumbai - North Mumbai, Maharashtra",1200,2,2,2,1,2
11000000,"Kandivali West, Mumbai, Kandivali West, Mumbai - North Mumbai, Maharashtra",868,2,2,2,1,2
27000000,"Vile Parle West, Mumbai - Western Suburbs, Maharashtra",606,2,2,2,1,2
10200000,"Kandivali west, Kandivali West, Mumbai - North Mumbai, Maharashtra",700,2,2,2,1,2
3500000,"G1 vasai west, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",980,2,2,1,1,0
20000000,"Seven Bungalows, Mumbai - Western Suburbs, Maharashtra",880,2,2,2,1,2
17500000,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1056,2,2,2,1,2
5000000,"Reliable Complex I wing 702, Nalasopara West, Mumbai - Mira Road and Beyond, Maharashtra",650,2,2,3,1,1
13000000,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",680,2,2,2,1,2
45000000,"Andheri East, Mumbai, JVLR-Jogeshwari Vikhroli Link Road, Mumbai - Western Suburbs, Maharashtra",1820,3,3,2,2,4
14500000,"B 302, 3rd Floor, Divya Smruti CHSL, Opposite Toyota Showroom, Link Road, Malad West ., Malad West, Mumbai - Western Suburbs, Maharashtra",885,2,2,2,1,2
9000000,"Thane, Mumbai, Maharashtra",980,2,2,2,1,2
15000000,"Borivali West, Mumbai, Maharashtra, India., Borivali West, Mumbai - Western Suburbs, Maharashtra",825,2,2,2,1,2
13500000,"Shakti Sadan Society, Siddhi Sadan Colony, Sardar Vallabhbhai Patel Road, Borivali West, Mumbai, Mandapeshwar, Mumbai - North Mumbai, Maharashtra",855,2,2,2,1,1
22000000,"Chembur, Mumbai - Harbour Line, Maharashtra",700,2,2,2,1,2
13500000,"Malad West, Mumbai - Western Suburbs, Maharashtra",950,2,2,3,1,2
14500000,"2101 Galaxy Royale off SV Road Goregaon West, Goregaon West, Mumbai - North Mumbai, Maharashtra",1110,2,2,2,1,2
9500000,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",882,2,2,2,1,2
27000000,"Ashok Nagar, kandivali east, Kandivali East, Mumbai - North Mumbai, Maharashtra",850,3,2,2,1,2
42500000,"10th Road, Plot no 149, Khar West, Mumbai 400052, Khar West, Mumbai - Western Suburbs, Maharashtra",800,2,2,2,1,2
25000000,"Mahalaxmi Towers behind Rustomjii Elements. DN Nagar ANDHERI West., Andheri West, Mumbai - Western Suburbs, Maharashtra",640,2,2,3,1,2
5300000,"Vasai East, Mumbai - Mira Road and Beyond, Maharashtra",760,2,2,1,1,2
2750000,"Virar West, Mumbai - Mira Road and Beyond, Maharashtra",635,2,2,2,1,2
18000000,"Malad West, Mumbai, Jankalyan Nagar, Mumbai - North Mumbai, Maharashtra",1315,3,3,2,1,2
15500000,"B103., Vikhroli West, Mumbai - Central Line, Maharashtra",1050,2,2,2,1,2
22500000,"kanti nagar near jain mandir, Andheri East, Mumbai - Western Suburbs, Maharashtra",1100,2,2,1,1,2
13000000,"Gorai 2, Mumbai - North Mumbai, Maharashtra",845,2,2,2,1,2
23500000,"Ghatkopar East, Mumbai, Pant Nagar, Mumbai - Central Line, Maharashtra",1080,2,2,2,1,2
25000000,"Falt No 901, DLH Imur, Sahakar Nagar, JP Road, DN Nagar, Andheri West Mumbai 53, Andheri West, Mumbai - Western Suburbs, Maharashtra",704,2,2,2,1,2
11000000,"Nirmal nagar, Bandra East, Mumbai - Western Suburbs, Maharashtra",580,2,2,2,1,2
5400000,"Kalyan, Mumbai - Around Mumbai, Maharashtra",950,2,2,1,1,2
6000000,"Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",650,2,3,2,1,2
22500000,"Goregaon East, Mumbai - Western Suburbs, Maharashtra",1250,2,2,2,1,2
30000000,"Prabhadevi, near Siddhivinayak temple, Prabhadevi, Mumbai - South Mumbai, Maharashtra",800,2,2,2,1,2
25000000,"Neminath imperia, Mhada, plot no 45, Andheri West, Andheri West, Mumbai - Western Suburbs, Maharashtra",1250,3,2,4,1,2
17200000,"Gavan Pada Rd, Near Holy Angles School, Mulund East, Gavan Pada, Mumbai - Central Line, Maharashtra",1050,2,2,4,1,2
86000000,"Juhu, Mumbai - Western Suburbs, Maharashtra",1294,3,3,2,1,2
15500000,"Siddhart Nagar, Mulund West, Dr. Rajendra Prasad Road, Mulund West, Mumbai - Central Line, Maharashtra",889,2,2,2,1,1
25000000,"n m joshi marg '  byculla west. near railway station, Byculla West, Mumbai, Maharashtra",1260,2,2,1,2,2
17500000,"Kanjurmarg East, Mumbai - Central Line, Maharashtra",677,2,2,2,1,2
20500000,"MM Spectra, Shell Colony, Kurla (W), Shell Colony, Mumbai - Harbour Line, Maharashtra",1496,2,2,3,1,2
20000000,"Link Palace CHS, B702, Sai Baba Complex, Goregaon East, Mumbai 400063, Goregaon East, Mumbai - Western Suburbs, Maharashtra",783,2,2,2,1,2
75000000,"6th Floor, Godavari, Sir Pochkhanwala Road, Worli, Mumbai, Worli, Mumbai - South Mumbai, Maharashtra",1500,3,3,1,2,2
18000000,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1180,2,2,3,1,2
85000000,"B R Raut Road, Shivaji Park, Mumbai - Central Mumbai, Maharashtra",2400,4,4,2,1,2
18000000,"38th Floor, Malad West, Mumbai - Western Suburbs, Maharashtra",809,2,2,4,1,2
5700000,"Uttan, Mumbai, Maharashtra",1000,2,2,2,1,2
12000000,"highland park  mulund west, Amar Nagar - Mulund West, Mumbai - Central Line, Maharashtra",860,2,2,2,1,2
18500000,"Andheri West, Mumbai, Veera Desai Road, Mumbai, Maharashtra",920,2,2,3,1,2
13500000,"Bhandup West, Mumbai, Bhandup West, Mumbai - Central Line, Maharashtra",950,2,2,2,1,10
3180000,"JV Sahara, periera Nagar, naigaon east, D9, 003, Naigaon East, Mumbai - Mira Road and Beyond, Maharashtra",700,2,2,1,1,2
21500000,"1403, A wing, Sunteck City, Ram Mandir Road, Goregaon West, Mumbai, Goregaon West, Mumbai - North Mumbai, Maharashtra",1344,2,2,4,1,2
71000000,"Andheri West, Mumbai, Lokhandwala Complex, Mumbai - Western Suburbs, Maharashtra",1369,4,5,2,1,5
18500000,"Raj Arcade, Mahavir Nagar, Mumbai - North Mumbai, Maharashtra",900,2,2,2,1,1
29900000,"4th floor, Mulund West, Mumbai - Central Line, Maharashtra",1150,3,4,2,1,2
25500000,"Matunga West, Mumbai - South Mumbai, Maharashtra",900,2,2,2,1,2
6700000,"Kaul Heritage City, Vasai west, Vasai, Mumbai - Mira Road and Beyond, Maharashtra",1000,2,2,2,1,2
33000000,"Andheri West, Mumbai - Western Suburbs, Maharashtra",1100,2,2,2,1,2
6200000,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",805,2,2,1,1,2
31000000,"vile parle east, Vile Parle East, Mumbai - Western Suburbs, Maharashtra",1317,2,2,1,1,2
